X,Y,OBJECTID,BUSINESS_ID,NAME,ADDRESS,CITY,STATE,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE_NUMBER,SHAPE
-78.7069580866458,35.8254546705576,4341279,E0AA5F01-7992-4542-8A71-12BCB338BFF7,The Mill,3201 EDWARDS MILL RD,RALEIGH,NC,27612,35.82544758,-78.70695545,19197879909,
-78.7711593348549,35.8270026708034,4341280,F81050FE-BA84-4ACA-957F-FF5E1F5BB8DF,First Watch - Arboretum,137 WESTON PKWY,CARY,NC,27513,35.82699559,-78.77115668,19198745601,
-78.8405721709031,35.8563856590409,4341281,A2E09B87-EA50-4002-B456-7C306C5C2C8E,BLR Bar and Curry,10970 CHAPEL HILL RD,MORRISVILLE,NC,27560,35.85637857,-78.8405695,19196783018,
-78.6546132484097,35.8993344132026,4341282,133B8E53-B5FE-4707-8522-02F82736D203,Ton Noodles,8711 SIX FORKS RD,RALEIGH,NC,27615-2992,35.89932731,-78.65461063,19193018540,
-78.8497662575037,35.8213132452932,4341283,C2EE45E0-5056-A20F-9ED3959896650E0A,Honest Vegetarian Restaurant,3607 Davis DR,MORRISVILLE,NC,27560,35.82130617,-78.84976358,,
-78.6226849106471,35.808949005867,4341284,1B800216-8137-4662-9888-89ADED0DFDF6,East End Bistrot,2020 PROGRESS CT,RALEIGH,NC,27608-2768,35.80894192,-78.62268231,19194171798,
-78.6244499997089,35.8739736704332,4341285,76C26D8C-CF8E-C145-3DD973CBE391025D,Carajillo's #2,6675 Falls of Neuse  RD,RALEIGH,NC,27615,35.87396657,-78.62444739,19199007485,
-78.6200027422389,35.8080209997793,4341286,7F763CE9-1D99-41C2-A647-EE651849C392,Eastcut Sandwich Bar,1101 E WHITAKER MILL RD,RALEIGH,NC,27604,35.80801391,-78.62000014,19193018263,
-78.5062900898701,35.942796586621,4341287,990A2F78-87F6-42FB-ADDD-DBEA679A96D9,Cape Fear Seafood Company,3612 ROGERS BRANCH RD,WAKE FOREST,NC,27587,35.94278947,-78.50628751,19192952455,
-78.6388421737515,35.775089245349,4341288,AFE86108-1D58-4192-B1B7-7DE2404A5FEB,Mustang House,411 FAYETTEVILLE ST,RALEIGH,NC,27601,35.77508217,-78.63883957,14157027366,
-78.7158354132474,35.8711104968332,4341289,B0ABE24C-9F03-4C41-B310-3C9ED77A797E,Salt &amp; Lime Cabo Grill,4800 GROVE BARTON RD,RALEIGH,NC,27613-1902,35.8711034,-78.71583278,19194736066,
-78.6225184936471,35.869240005412,4341290,0818A25E-9588-F95D-D10C24711CAD3BAF,Street Tacos Cantina,6325 Falls of Neuse  RD,RALEIGH,NC,27615,35.86923291,-78.62251588,19197479050,
-78.6820091643797,35.8588001737249,4341291,749A69E2-5056-A20F-9EAF1D593474B7DD,New York Corner Pizza,5609 Creedmoor RD,RALEIGH,NC,27612,35.85879308,-78.68200654,19197836565,
-78.8468955090868,35.8649562575668,4341292,D0C2A436-2E36-4795-AF8A-D14782CC960E,Manhattan Cafe,1004 LOWER SHILOH WAY,MORRISVILLE,NC,27560,35.86494917,-78.84689283,19197970200,
-78.8971237547728,35.8086419998509,4341293,FEA14C6D-270D-4A1E-A841-6E9F2B996354,Cafe Soul Cups,643 MILLS PARK DR,CARY,NC,27519-6574,35.80863492,-78.89712107,,
-78.3262667513791,35.8212596650586,4341294,E16A6762-9AE6-45A8-0C616CBAEAB03153,Good Taste Chinese Restaurant,532 W Gannon  Ave,ZEBULON,NC,27597,35.82125257,-78.32626424,19194041218,
-78.3770438292727,35.7936485863331,4341295,0E03C15D-B292-3A24-58C46A804A88A641,Thomas Family Cafe,84  Hanor LN,WENDELL,NC,27591,35.7936415,-78.3770413,19843044275,
-78.590444840769,35.8231495809245,4341296,370E046B-3A5B-42D4-AB8E-5F57107FEFC6,KPot Korean BBQ &amp; Hot Pot,3105 CAPITAL BLVD,RALEIGH,NC,27604,35.82314249,-78.59044224,19196150081,
-78.7585497485202,35.7808048322216,4341297,2EFC3B6C-5056-A20B-FA208DD225EFD313,Superica,25 Fenton Main ST,CARY,NC,27511,35.78079776,-78.7585471,19194430746,
-78.6824910839702,35.8985080061285,4341298,F3FE5446-5056-A20B-FA98A17883127F88,Brig's Great Beginnings,8111 Creedmoor RD,RALEIGH,NC,27613,35.8985009,-78.68248846,19198700994,
-78.5391130894107,35.8634514967135,4341299,95750288-2D7E-4C39-9291-6DD0F6E23689,Smooth Joe Coffee,5321 TIN ROOF WAY,RALEIGH,NC,27616,35.8634444,-78.53911051,19195215800,
-78.7993927546401,35.5829225027359,4341300,228E2B2E-DFD7-4C69-A0CB-ED569C12E572,El Cantarito Bar &amp; Grill,155 S Main ST,FUQUAY VARINA,NC,27526,35.58291547,-78.79939011,19192853781,
-78.6388424251925,35.8374059163732,4341301,076E9F61-7BC2-46C3-8F94-FC192AB8B8ED,Las Ramblas,141 PARK AT NORTH HILLS ST,RALEIGH,NC,27609-5990,35.83739883,-78.63883981,19193224338,
-78.7585497485202,35.7808048322216,4341302,2870EF2F-5056-A20B-FAAF4985FA4F6810,M Sushi/M Test Kitchen,4 Fenton Main St,CARY,NC,27511,35.78079776,-78.7585471,19193772204,
-78.5048304136493,35.9446511736801,4341303,2C1E2C8F-C189-4230-9E47-7A0E35D0E3AC,Kwench Juice Cafe - Wake Forest,3624 ROGERS RD,WAKE FOREST,NC,27587,35.94464405,-78.50482784,19194350259,
-78.7057909944257,35.8597260840536,4341304,14D7B778-017D-42CD-BE72-4660F4C9DFCB,Biggby Coffee #870,4208 PLEASANT VALLEY RD,RALEIGH,NC,27612,35.85971899,-78.70578836,12527149020,
-78.7927865863969,35.7019020835554,4341305,A8783E1D-5056-A20F-9EFAFD9B89BDDF5B,Chef's Palette,3460 Ten-Ten RD,CARY,NC,27518,35.70189503,-78.79278394,19192676011,
-78.8465250004334,35.8211240780397,4341306,3A6F9A00-5831-4B44-A536-44EC0872CB58,Sharetea,1101 GRACE PARK DR,MORRISVILLE,NC,27560,35.821117,-78.84652233,19199441881,
-78.6451727514615,35.7861161732074,4341307,637B5541-CCB0-4681-BC18-E0D3F25B0241,Madre,518 N WEST ST,RALEIGH,NC,27603-1308,35.78610909,-78.64517014,19195941871,
-78.6398339917149,35.7762685808408,4341308,BD6109F3-0073-8EAD-4CDAC57FF8CE474B,Courthouse Deli,316 Fayetteville  ST,RALEIGH,NC,27601,35.7762615,-78.63983138,19198338000,
-78.6584510777272,35.7978413298106,4341309,90FE9609-D9B7-465C-9B871398051C1543,Tropical Smoothie,1028 OBERLIN RD,RALEIGH,NC,27605,35.79783425,-78.65844846,19199718109,
-78.6478395751974,35.7809661615104,4341310,05358A3B-11DC-4E98-8B35-D80B23FA607C,The Avenue Dogs,600 HILLSBOROUGH ST,RALEIGH,NC,27603,35.78095908,-78.64783696,10000000000,
-78.615580332705,35.8497909222033,4341311,F2C93A3D-9FBD-4381-B113-7B5A3EEA7BD5,Burrito Shak Millbrook,1310 E MILLBROOK RD,RALEIGH,NC,27609-5474,35.84978383,-78.61557773,19193074000,
-78.613203829259,35.8391173411223,4341312,13FCC6B4-938B-4D6C-AD29-17259A1A039D,Crafty Crab #2,4209 WAKE FOREST RD,RALEIGH,NC,27609,35.83911025,-78.61320123,19193078252,
-78.6389384075509,35.7735682451973,4341313,9E5D593F-CA9B-4F2C-9128-9BFF96BD2074,Chido Taco #3,555 FAYETTEVILLE ST,RALEIGH,NC,27601,35.77356117,-78.6389358,19196415830,
-78.84409583832,35.7222064191013,4341314,D2B91498-48BE-4956-91F2-30DB10295D32,Mi Cancun,809 E WILLIAMS ST,APEX,NC,27502,35.72219936,-78.84409317,,
-78.7180264104179,35.8155084130609,4341315,6961EC3B-96BB-48F0-98E7-D99E44EA4812,Constellation Culinary Group,2220 BANDMATE WAY,RALEIGH,NC,27607,35.81550133,-78.71802378,,
-78.7180264104179,35.8155084130609,4341316,F70C95BA-CF36-45B1-8B7C-057401842034,Bandwidth Cafe,2230 BANDMATE WAY,RALEIGH,NC,27607,35.81550133,-78.71802378,,
-78.6484528328483,35.7763959218644,4341317,A070C1D8-E500-A879-D8BFAE72014B2455,Boulted Bread,328 DUPONT CIR,RALEIGH,NC,27603,35.77638884,-78.64845022,19192701401,
-78.5087595001564,35.9741973351869,4341318,28DC0E08-BCD9-45C8-18283367236CDFA9,The Lemon Tree Cafe,415 Brooks Street,WAKE FOREST,NC,27587,35.97419021,-78.50875692,19198239300,
-78.6623451704155,35.7897679103644,4341319,C4EF0E38-D45B-AF5B-9B94EED1D1B103B1,Cafe Carolina and Bakery,2130 CLARK AVE,RALEIGH,NC,27605,35.78976083,-78.66234255,19194125529,
-78.8275185929459,35.7905867423555,4341320,FD4BA453-8E6F-41B6-8928-22E8D2486E7C,SILK ROAD UZBEK CUISINE,4224 NW CARY PKWY,CARY,NC,27513,35.79057967,-78.82751593,19193772244,
-78.6342811594361,35.8360566707765,4341321,58D35D4F-B1C9-41B4-8082-16B71DEDC4CE,The Cardinal Tower - Main Kitchen,320 ST ALBANS DR,RALEIGH,NC,27609,35.83604958,-78.63427855,,
-78.4344378357928,35.7754683353617,4341322,A874D8A9-5056-A20F-9EB842CA8EAF40AC,Don Beto's Tacos &amp; Tequila,5920 Taylor Rd,WENDELL,NC,27591,35.77546125,-78.43443529,19193211202,
-78.7038762570959,35.6508632512152,4341323,18DD00D1-DB46-C318-5D79D74A952DEDC8,The Brew Box,1636 Graduation WAY,RALEIGH,NC,27603,35.6508562,-78.70387364,,
-78.5062900898701,35.942796586621,4341324,9B11EFE9-5056-A20F-9EC5C1B79C982294,Wayback Burgers,3600 Rogers Branch Rd,Wake Forest,NC,27587,35.94278947,-78.50628751,19192639073,
-78.5123198978408,35.8013717741082,4341325,23719C86-B12A-64A1-C70ABF0264CEB97F,Tropical Smoothie NC94,2210 Hinton Oaks BLVD,KNIGHTDALE,NC,27545,35.80136469,-78.51231733,19193730070,
-78.8157301590933,35.799254832006,4341326,EE487B77-B52A-D065-13016C60C5D14B54,Five Spice BBQ,1065 Darrington DR,CARY,NC,27513,35.79924776,-78.8157275,19192340088,
-78.8888559130142,35.7385602574242,4341327,68A6BDF8-8C9F-40DD-8143-1C1D9EFBF904,Yagg Sii Tenn,1440 CHAPEL RIDGE RD,APEX,NC,27502,35.7385532,-78.88885323,,
-78.7814382570173,35.9046182514613,4341328,404131CE-E964-400C-B999-F95C0277EC8C,Il Falo,3931 MACAW ST,RALEIGH,NC,27617,35.90461115,-78.7814356,19198649090,
-78.7814382570173,35.9046182514613,4341329,04480218-B9CA-4839-9678-F03B775F2AFA,Starbucks #69298,3931 MACAW ST,RALEIGH,NC,27617-2094,35.90461115,-78.7814356,19198649099,
-78.6952521619813,35.7468401730388,4341330,532E4BDA-AE31-4EDB-8F8A-2C6723B6FB65,Hunt Brothers Pizza,3428 TRYON RD,RALEIGH,NC,27603,35.7468331,-78.69524954,19199177477,
-78.545251424964,35.9442892452957,4341331,CAA27A75-5056-A20F-9E16A28665A1F2E1,Casa Cubana Restaurant &amp; Rum Bar,10901 Forest Pines DR,RALEIGH,NC,27614,35.94428213,-78.54524884,19194358556,
-78.6274840056764,35.8129345805322,4341332,6CE975AA-0A74-C62F-356CE461911CC899,GEN RAMEN,2330 BALE ST,RALEIGH,NC,27608,35.81292749,-78.6274814,19197204058,
-78.7683232454212,35.7903812510221,4341333,0CAD3F82-FCA8-400C-89A4-636193A7D482,Biryani Maxx,590 E CHATHAM ST,CARY,NC,27511-6955,35.79037417,-78.7683206,19193770346,
-78.8256214106537,35.8544969996881,4341334,8BE35697-6549-4DA7-9F03-E131AF171A0C,7-11,801 AIRPORT BLVD,MORRISVILLE,NC,27560,35.85448991,-78.82561874,13369372496,
-78.7669968352149,35.9086944973076,4341335,3CF727F9-5056-A20F-9ED4AAB24366C804,The Cut Above Bistro,6501 Mt. Herman RD,RALEIGH,NC,27617,35.9086874,-78.76699418,19198022040,
-78.7031380053912,35.8587724186595,4341336,6BD93141-BC24-FAD2-2187F89E32756112,Gino's Pizza,6260 Glenwood AVE,RALEIGH,NC,27612-2650,35.85876533,-78.70313537,19197837555,
-78.7819404975256,35.7597717489754,4341337,D74C495B-5056-A20F-9E8D995D79293BBA,Chido Taco,151 SE Cary PKY,CARY,NC,27511,35.75976468,-78.78193785,,
-78.6855825002078,35.8021259160441,4341338,5EB71618-85F5-45FA-815A-71866CC37C67,Taco Bamba Ridgewood,3518 WADE AVE,RALEIGH,NC,27607,35.80211883,-78.68557988,12405758724,
-78.8148549219794,35.865477334995,4341339,8802943D-B965-F8E3-D6847E61E94DD28D,Cambria Hotel Food and Beverage,300 Airgate DR,MORRISVILLE,NC,27560,35.86547024,-78.81485226,19193613311,
-78.5851774105595,35.8349934969068,4341340,65493FC7-95A3-7B2C-09A7B47141A9B58C,O.M. TEA BOBA & BITES,3901 Capital  BLVD,RALEIGH,NC,27604-6072,35.8349864,-78.58517482,19198098493,
-78.8093282517289,35.7848730000242,4341341,EC9CD2D6-BD85-FF08-8B8F23DFCF628D84,Pizzeria Veritas,1260 NW Maynard RD,CARY,NC,27513,35.78486593,-78.80932559,19193193232,
-78.6824910839702,35.8985080061285,4341342,7FAAED18-097E-29D1-35ECAF6F2D36EF39,Nancy's Pizzeria,8111 Creedmoor RD,RALEIGH,NC,27613,35.8985009,-78.68248846,19198709777,
-78.6855825002078,35.8021259160441,4341343,15E03FFA-0A20-4F34-B70F-78BB613129BA,50 Cups,3512 WADE AVE,RALEIGH,NC,27607,35.80211883,-78.68557988,19193450202,
-78.7608680862705,35.596682832203,4341344,35F6689A-2027-4608-B9D2-3431910206F4,Marco's #8655,1629 N MAIN ST,FUQUAY VARINA,NC,27526,35.5966758,-78.76086545,,
-78.7921029223148,35.8999731618231,4341345,05C7A0D2-1592-4F79-B11D-0D4626F83F2C,Paris Baguette,10341 MONCREIFFE RD,RALEIGH,NC,27617-7812,35.89996606,-78.79210026,15743022884,
-78.4325663377278,35.776377083648,4341346,D530E608-0CAA-4A13-94AF-41DEF2CEFE8C,Jersey Mike's #3243,6008 TAYLOR RD,WENDELL,NC,27591-7624,35.77637,-78.43256379,19199957873,
-78.4325663377278,35.776377083648,4341347,B917F45A-BAD5-40F5-AB57-E87E87A54220,Starbucks #70519,6008 TAYLOR RD,WENDELL,NC,27591-7624,35.77637,-78.43256379,14072747413,
-78.5333564996566,35.9660064133368,4341348,99116435-5056-A20F-9E8264CD1610CA53,Torchy's Tacos,505 Dr. Calvin Jones Hwy,Wake Forest,NC,27587,35.96599929,-78.53335391,19844012330,
-78.798069586246,35.7367044968403,4341349,E62F57B4-03CD-4231-B6C1-C0D68DE146AA,Back Then Bar and Grill,107 EDINBURGH SOUTH DR,CARY,NC,27511,35.73669743,-78.79806693,19843330047,
-78.6389894159811,35.8005141615744,4341350,0E3170A2-7C52-46CD-99B2-D1E53452A5AD,Ajja,209 BICKETT BLVD,RALEIGH,NC,27608,35.80050708,-78.63898681,19192131276,
-78.7822607519687,35.9140047489743,4341351,8C7D786D-D31A-8F2F-914DFE6C5D1E78E1,Flame Kabob,7961 Skyland Ridge PKY,RALEIGH,NC,27617,35.91399765,-78.78225809,19195962525,
-78.6831694939509,35.8427689940998,4341352,4360A426-FBD1-4FCD-9BD3-2345710306E6,Meet Fresh,4509 CREEDMOOR RD,RALEIGH,NC,27612-3813,35.8427619,-78.68316687,,
-78.5538644248811,35.97114709,4341353,2C118201-E610-AEF3-7C7599ECD71E55CE,Patronies Pizza,131 Crenshaw Corners Dr,WAKE FOREST,NC,27587,35.97113997,-78.55386183,19194350335,
-78.6406001649622,35.8550010840577,4341354,FCBB2632-9B8B-91D9-F6AE88B077AAD597,Bull and Bear,5442 Six Forks RD,RALEIGH,NC,27609,35.85499399,-78.64059755,,
-78.5861987430093,35.9254079998354,4341355,957108DE-0D51-0C78-4DB59A9DAF197ACC,Mamacita Mexican Modern,1540  Dunn  RD,RALEIGH,NC,27614,35.92540089,-78.58619614,14346037199,
-78.8093282517289,35.7848730000242,4341356,650E4C7E-B57C-5525-54DB3F56E42AF985,Rigo's Pizzeria,1260 NW Maynard RD,CARY,NC,27513,35.78486593,-78.80932559,19193193232,
-78.7585497485202,35.7808048322216,4341357,2C00AFF1-5056-A20B-FA46933D1CFFAD04,COLLETTA,1 FENTON MAIN ST,CARY,NC,27511,35.78079776,-78.7585471,19197660062,
-78.6584535084164,35.7308020056563,4341358,8D6E1571-DA32-4A3E-B666-FC06A8628B00,Taqueria El Toro #2,3600 JUNCTION BLVD,RALEIGH,NC,27603,35.73079494,-78.6584509,19196615676,
-78.816703080949,35.8077689997726,4341359,9FF19FFB-9E48-5A3D-DE2A642EDF4CD5A3,Piada Italian Street Food,2016 Market Center DR,MORRISVILLE,NC,27560,35.80776192,-78.81670042,19193710787,
-78.6367949244234,35.7160579106658,4341360,5F6D9A6F-5056-A20F-9E1AC8DF575AB2E9,Eggs Up Grill Garner,2686 Timber Dr,GARNER,NC,27529,35.71605085,-78.63679232,19193648560,
-78.8480414997028,35.7923154132891,4341361,5DF3B878-5056-A20F-9E02858BFF9B1C5D,Mi Cancun #3,1400 Boulderstone WAY,CARY,NC,27519,35.79230834,-78.84803883,19843330069,
-78.7893987573756,35.8697072510714,4341362,5F40646C-9A67-887F-A1BE27AE8E2A6AE1,Beyu Caffe T2,2400 John Brantley Rd,MORRISVILLE,NC,27560,35.86970016,-78.7893961,,
-78.832928990752,35.6350044133109,4341363,CB85393F-E86F-4B6C-AA3B-FE86274F1AB2,Chaska Indian Cuisine,7244 GB ALFORD HWY,HOLLY SPRINGS,NC,27540-7661,35.63499737,-78.83292633,,
-78.832928990752,35.6350044133109,4341364,7B11337F-7B21-4E1F-AA51-20A35C951CBA,Halal Meat Market,7244 GB ALFORD HWY,HOLLY SPRINGS,NC,27540-7661,35.63499737,-78.83292633,,
-78.6956580835585,35.766747167535,4341365,32720B59-D74D-93CB-4478491815C4F4A7,Asia Pot,3215 Avent Ferry RD,RALEIGH,NC,27606-2720,35.76674009,-78.69565546,19192338776,
-78.7657329328504,35.5931974513733,4341366,57741BA8-8411-4608-8616-9F835176E177,Inis Kitchen,624 LAKESTONE COMMONS AVE,FUQUAY VARINA,NC,27526,35.59319042,-78.7657303,,
-78.6495499944411,35.7247264188195,4341367,05EC98C5-BD5F-9A9E-D5093DD3DC641A39,McDonald's #7618,1567 Hwy70 W,GARNER,NC,27529,35.72471935,-78.64954739,19197729496,
-78.8866595774621,35.745146329005,4341368,87B57791-EA44-4B43-BBCA-3A2531ED865F,Mamacita Apex,2045 CREEKSIDE LANDING DR,APEX,NC,27502,35.74513927,-78.8866569,,
-78.7815627488751,35.592883742646,4341369,D186D7B1-1130-4371-9374-77E5BECE396B,Fiesta Time Mexican Restaurant,1063 E BROAD ST,FUQUAY VARINA,NC,27526,35.59287671,-78.78156011,,
-78.6205995089746,35.8297377486174,4341370,6C507F41-DB84-824C-367AD63A9CE505A7,Hilton Raleigh North Hills - 88 Oaks,3415 Wake Forest RD,RALEIGH,NC,27609,35.82973066,-78.6205969,15612072778,
-78.6555194247665,35.7234559106497,4341371,C8643ADE-8587-40A8-BDE1-AC1090DED63E,Yemeni Cuisine,1431 GARNER STATION BLVD,RALEIGH,NC,27603,35.72344884,-78.65551681,,
-78.8937963266845,35.7378305869226,4341372,BBDB86CA-0505-8A90-3498EA13CE7AA6D6,The Dugout Tavern and Grill,1413 Kelly RD,APEX,NC,27502,35.73782353,-78.89379364,19196296111,
-78.83111107533,35.6345357427227,4341373,6E9D97DE-C131-35F1-13C8F699D8AAD234,Holiday Inn Express Holly Springs Breakfast,150 Collins Crossing Rd,Holly Springs,NC,27540,35.6345287,-78.83110842,,
-78.7377960000515,35.8856822518604,4341374,100AA0AE-5056-A20F-9E513B344BCC12E7,Thomas Place,8111 ROWLOCK  WAY,RALEIGH,NC,27613,35.88567515,-78.73779336,11111231234,
-78.6084480004053,35.8206222572927,4341375,28B82CE5-8727-4483-A46F-AE2334B3B233,Truffles Deli,3200 BEECHLEAF CT,RALEIGH,NC,27604,35.82061517,-78.6084454,19194135567,
-78.5708086586532,35.8669610782648,4341376,9DF4AE2C-5056-A20B-FA8FEBE70D5B1C43,Applebee's # 1126,7831 Target  CIR,RALEIGH,NC,27614,35.86695398,-78.57080607,19198722401,
-78.744792577942,35.7566660782816,4341377,AEF6318A-5056-A20F-9ED7179D59399792,TENKO JAPAN,280 MEETING ST,CARY,NC,27518,35.75665901,-78.74478994,19842000569,
-78.6986745083733,35.6651095813344,4341378,57CA40CA-0A70-43B1-C4F5346679640455,McDonald's #16917,7991 Fayetteville RD,RALEIGH,NC,27605,35.66510253,-78.69867189,19196772700,
-78.8952834224129,35.7360472455868,4341379,34001547-4FC5-4EEF-891E-32CE7A50D007,Wake Oasis Coffee,1750 OLIVE CHAPEL RD,APEX,NC,27502,35.73604019,-78.89528074,19193676376,
-78.5425774191144,35.9685550061033,4341380,D0809FC5-F72D-85D0-1420D0EDF05907C8,Applebee's #1118,11805 Retail DR,WAKE FOREST,NC,27587,35.96854788,-78.54257483,19194880101,
-78.6448572488346,35.7866188323085,4341381,D205257F-AC78-5BDB-5B14A0530213B520,J. Lights,421 N Harrington  ST,RALEIGH,NC,27603,35.78661175,-78.64485464,19842833488,
-78.8496845863927,35.8266429221953,4341382,EEC60BB1-5056-A20B-FAD322BCD81AB5D8,Chaat Mandi,1125 Hatches Pond LN,MORRISVILLE,NC,27560,35.82663584,-78.84968191,19195353020,
-78.6216095784045,35.8194059999306,4341383,3D51EE93-C038-400E-8DF7-E59953A94DB9,Chick-fil-A  #04618,651 E SIX FORKS RD,RALEIGH,NC,27609,35.81939891,-78.62160697,13364864489,
-78.6232791622398,35.8199809103138,4341384,0440AD4E-09BC-D776-B47DC2B2A6C2A2F7,Applebee's #1109,501 E. Six Forks RD,RALEIGH,NC,27609,35.81997382,-78.62327656,19198569030,
-78.642979407933,35.8371980783995,4341385,965EF583-5056-A20B-FA52ACACED6E7EC9,The BBQ Lab North Hills,4120 Main at North Hills,RALEIGH,NC,27609,35.83719099,-78.64297679,19199008426,
-78.6749415924541,35.788896335253,4341386,0984E55F-B22B-53FA-135A1404249A3F37,Taqueria Los Toros,2811 Hillsborough  ST,RALEIGH,NC,27607,35.78888926,-78.67493897,19198966661,
-78.6201834974363,35.866576257153,4341387,765177B5-5056-A20F-9E042BF25AAE7474,Jersey Mike's #3131,6176 Falls of Neuse  RD,RALEIGH,NC,27609,35.86656916,-78.62018089,19198707827,
-78.8882505926463,35.8441565870164,4341388,7FAFD233-5056-A20B-FAF03C9FACB0DC7A,Jersey Mike's #3136,7177 O'Kelly Chapel RD,CARY,NC,27519,35.8441495,-78.8882479,19193882200,
-78.8475613414787,35.8215658325926,4341389,801F37D1-5056-A20B-FA56B3C9D85AD4A1,Jersey Mike's #3150,3608 Davis DR,MORRISVILLE,NC,27560,35.82155875,-78.84755867,19193800289,
-78.84409583832,35.7222064191013,4341390,9E0717BD-5056-A20B-FA0DC270DA14CEEC,Vegan Community Kitchen,803 E Williams ST,APEX,NC,27502,35.72219936,-78.84409317,19193725027,
-78.6521191586472,35.7214954191058,4341391,A92B87D2-0C71-4BBB-9249F3CF174583B6,Carajillo's Mexican Grill,4205 Fayettevile RD,RALEIGH,NC,27603,35.72148835,-78.65211655,19199770149,
-78.8458999187155,35.6656770004382,4341392,7AD611F9-5056-A20B-FA472C07E6094F86,Jersey Mike's #3176,242 Grand Hill PL,HOLLY SPRINGS,NC,27540,35.66566995,-78.84589725,19193452290,
-78.5711936736748,35.8639277422987,4341393,D6A95FD6-EC20-5816-0A0FA2830E8361CE,Fat Tuesday ,5821 Poyner Village Pkwy,RALEIGH,NC,27616,35.86392064,-78.57119108,19195941884,
-78.8340495750995,35.6363626587293,4341394,6F2ACF1D-5056-A20B-FA2422A409619C59,Subway #40395,7016 GB Alford HWY,HOLLY SPRINGS,NC,27540,35.63635562,-78.83404691,19195521617,
-78.5621625092952,35.9429214132061,4341395,17E5DD87-5056-A20F-9E533F97AA1DA349,Holiday Gardens at Wakefield,12800 Spruce Tree  WAY,RALEIGH,NC,27614,35.9429143,-78.56215992,19195625580,
-78.7120009101715,35.8587281738939,4341396,7C73AC9D-5056-A20B-FA6AA43829879FDB,Jersey Mike's #3002,5910 Duraleigh RD,RALEIGH,NC,27612,35.85872108,-78.71199827,19197872540,
-78.7965254997435,35.7071213294164,4341397,7909EFA4-5056-A20B-FA3DB55104462B8C,Jersey Mike's #3099,3490 Kildaire Farm RD,CARY,NC,27518,35.70711427,-78.79652285,19193631827,
-78.6406001649622,35.8550010840577,4341398,3B07B60C-047E-4139-A6A6-C69504883BB2,Biggby Coffee,5424 SIX FORKS RD,RALEIGH,NC,27609,35.85499399,-78.64059755,12527149020,
-78.7926494077515,35.591752090004,4341399,7D4F4A3C-5056-A20B-FAA285504B9F3088,Jersey Mike's #3021,701 N Main ST,FUQUAY-VARINA,NC,27529,35.59174506,-78.79264676,19195573000,
-78.8167635082086,35.80455499447,4341400,BF3BDA50-BCB5-3F4F-2F3C333B8E037CB3,Leo's Italian Social,1301 Market Center DR,MORRISVILLE,NC,27560,35.80454792,-78.81676084,19192340860,
-78.7259385836688,35.9087939159255,4341401,7E6BAB80-5056-A20B-FA72C68F2311EAF0,Jersey Mike's #3229,13220 Strickland RD,RALEIGH,NC,27613-5213,35.90878681,-78.72593594,19194363266,
-78.5288143238038,35.9508699215721,4341402,B57424B0-F8B4-D2CC-B729ABC91FEB7D2A,El Chapin ,109 Capcom Avenue,WAKE FOREST,NC,27587,35.9508628,-78.52881174,19192638888,
-78.744792577942,35.7566660782816,4341403,76F2119E-5056-A20B-FA3210A76B62F4F9,Jersey Mike's #3127,280  Meeting ST,CARY,NC,27518,35.75665901,-78.74478994,19194598896,
-78.6942596729923,35.816158257,4341404,1A9C66F6-5056-A20B-FA115E10B1041542,McDonald's #3452,3810 Lake Boone TRL,RALEIGH,NC,27607-2927,35.81615117,-78.69425705,19197810504,
-78.5649740861899,35.9295929163569,4341405,293C4AE2-5056-A20B-FA3F3D4E5B94C63C,Bowlba Cafe,3607 Falls River  AVE,RALEIGH,NC,27614,35.9295858,-78.56497149,13057819828,
-78.7602590780519,35.773775832061,4341406,55EE33D7-5056-A20F-9E3FBCA0B052ECBF,LA MADELINE,1115 WALNUT ST,CARY,NC,27511,35.77376876,-78.76025643,19193887282,
-78.8485960060842,35.7915679940022,4341407,76AE9770-5056-A20B-FA9402207B0246E1,TAZZA KITCHEN - SCV,600 LEDGESTONE WAY,CARY,NC,27519,35.79156092,-78.84859333,19196518281,
-78.6495560027099,35.7340307431488,4341408,9130F7C3-5056-A20F-9EEB4F2C2EFA2142,Captain Stanley's Seafood,3333 S Wilmington ST,RALEIGH,NC,27603,35.73402367,-78.64955339,19192720384,
-78.5861987430093,35.9254079998354,4341409,DD975B0B-AB78-6DED-73434A9E31CAEB2C,Condesa 77 Mexican Grill,1540  Dunn  RD,RALEIGH,NC,27614,35.92540089,-78.58619614,19193222120,
-78.7407432481385,35.7900113296137,4341410,4A99C3C5-5056-A20F-9EB0050E193449D9,McDonald's #33850,601 Corporate Center DR,RALEIGH,NC,27606,35.79000425,-78.74074061,19192334144,
-78.6602604127842,35.7899762513847,4341411,FA3C6A65-5046-4064-810B-3F50D9D9D89B,Goodnights Comedy Club,401 WOODBURN RD,RALEIGH,NC,27605,35.78996917,-78.6602578,19198285233,
-78.6880390804003,35.7853047482,4341412,4ADA0A1F-5056-A20F-9E0322D1A34F1F77,McDonald's #2510,3710 Western BLVD,RALEIGH,NC,27606,35.78529767,-78.68803646,19198337882,
