Date,HumidityMax,HumidityAvg,HumidityMin
2019-01-20,100.0,68.2,31.0
2019-01-21,65.0,36.2,19.0
2019-01-22,71.0,40.9,21.0
2019-01-23,93.0,68.4,40.0
2019-01-24,97.0,81.9,52.0
2019-01-25,82.0,61.3,31.0
2019-01-26,92.0,60.9,26.0
2019-01-27,88.0,58.9,28.0
2019-01-28,73.0,53.6,32.0
2019-01-29,96.0,77.9,59.0
2019-01-30,72.0,44.9,28.0
2019-01-31,56.0,40.9,28.0
2019-02-01,85.0,54.5,33.0
2019-02-02,88.0,64.2,41.0
2019-02-03,93.0,73.0,41.0
2019-02-04,100.0,67.9,33.0
2019-02-05,93.0,67.8,40.0
2019-02-06,97.0,74.3,50.0
2019-02-07,90.0,75.3,52.0
2019-02-08,81.0,50.1,21.0
2019-02-09,46.0,33.3,26.0
2019-02-10,70.0,51.1,36.0
2019-02-11,100.0,95.2,73.0
2019-02-12,100.0,99.1,96.0
2019-02-13,100.0,52.3,20.0
2019-02-14,66.0,39.1,20.0
2019-02-15,78.0,62.4,50.0
2019-02-16,97.0,88.7,76.0
2019-02-17,100.0,87.6,65.0
2019-02-18,100.0,78.2,33.0
2019-02-19,96.0,68.5,49.0
2019-02-20,100.0,94.9,89.0
2019-02-21,100.0,97.3,87.0
2019-02-22,100.0,94.3,86.0
2019-02-23,100.0,97.5,93.0
2019-02-24,100.0,77.0,24.0
2019-02-25,53.0,27.8,13.0
2019-02-26,82.0,50.7,24.0
2019-02-27,100.0,89.3,56.0
2019-02-28,100.0,84.7,60.0
2019-03-01,100.0,96.1,86.0
2019-03-02,100.0,84.4,53.0
2019-03-03,100.0,87.8,71.0
2019-03-04,100.0,68.3,43.0
2019-03-05,64.0,48.3,34.0
2019-03-06,66.0,38.8,22.0
2019-03-07,81.0,46.6,23.0
2019-03-08,97.0,60.7,39.0
2019-03-09,100.0,87.4,80.0
2019-03-10,100.0,88.8,73.0
2019-03-11,100.0,52.6,21.0
2019-03-12,76.0,42.2,19.0
2019-03-13,85.0,55.2,29.0
2019-03-14,80.0,62.6,42.0
2019-03-15,93.0,79.8,64.0
2019-03-16,78.0,46.4,29.0
2019-03-17,67.0,47.6,23.0
2019-03-18,85.0,57.6,26.0
2019-03-19,100.0,61.5,28.0
2019-03-20,97.0,67.7,36.0
2019-03-21,100.0,87.3,55.0
2019-03-22,83.0,52.4,27.0
2019-03-23,67.0,37.2,15.0
2019-03-24,82.0,46.9,21.0
2019-03-25,100.0,76.6,51.0
2019-03-26,97.0,69.7,31.0
2019-03-27,82.0,48.0,23.0
2019-03-28,89.0,57.5,33.0
2019-03-29,86.0,52.3,25.0
2019-03-30,69.0,50.0,35.0
2019-03-31,87.0,55.7,28.0
2019-04-01,48.0,36.6,23.0
2019-04-02,97.0,83.4,51.0
2019-04-03,100.0,61.4,25.0
2019-04-04,74.0,45.9,24.0
2019-04-05,100.0,86.0,50.0
2019-04-06,100.0,87.2,63.0
2019-04-07,100.0,87.3,65.0
2019-04-08,100.0,89.9,56.0
2019-04-09,100.0,89.1,61.0
2019-04-10,100.0,57.3,21.0
2019-04-11,80.0,55.3,36.0
2019-04-12,100.0,91.7,75.0
2019-04-13,100.0,95.0,83.0
2019-04-14,100.0,86.2,66.0
2019-04-15,97.0,62.5,30.0
2019-04-16,86.0,50.0,29.0
2019-04-17,83.0,56.6,36.0
2019-04-18,81.0,62.4,42.0
2019-04-19,96.0,89.2,79.0
2019-04-20,90.0,76.2,49.0
2019-04-21,97.0,78.0,55.0
2019-04-22,96.0,68.0,37.0
2019-04-23,96.0,64.0,39.0
2019-04-24,87.0,58.1,31.0
2019-04-25,78.0,62.8,44.0
2019-04-26,96.0,72.5,53.0
2019-04-27,86.0,52.8,29.0
2019-04-28,75.0,57.4,42.0
2019-04-29,87.0,71.8,61.0
2019-04-30,100.0,71.2,44.0
2019-05-01,93.0,71.0,47.0
2019-05-02,97.0,68.7,36.0
2019-05-03,97.0,78.3,54.0
2019-05-04,100.0,83.1,48.0
2019-05-05,100.0,93.2,71.0
2019-05-06,97.0,76.0,50.0
2019-05-07,96.0,70.4,45.0
2019-05-08,97.0,69.0,48.0
2019-05-09,93.0,62.2,0.0
2019-05-10,93.0,74.4,60.0
2019-05-11,97.0,83.6,56.0
2019-05-12,93.0,84.5,73.0
2019-05-13,100.0,83.4,42.0
2019-05-14,86.0,56.9,38.0
2019-05-15,96.0,59.0,32.0
2019-05-16,89.0,62.6,39.0
2019-05-17,96.0,71.4,48.0
2019-05-18,97.0,66.0,37.0
2019-05-19,87.0,61.6,40.0
2019-05-20,93.0,70.7,44.0
2019-05-21,100.0,60.2,34.0
2019-05-22,90.0,63.1,43.0
2019-05-23,90.0,76.8,63.0
2019-05-24,93.0,67.4,42.0
2019-05-25,81.0,57.6,42.0
2019-05-26,96.0,68.7,34.0
2019-05-27,81.0,59.9,41.0
2019-05-28,90.0,56.0,31.0
2019-05-29,78.0,55.6,36.0
2019-05-30,87.0,57.8,33.0
2019-05-31,100.0,75.5,40.0
2019-06-01,100.0,77.2,41.0
2019-06-02,97.0,66.2,40.0
2019-06-03,87.0,59.4,34.0
2019-06-04,78.0,55.6,35.0
2019-06-05,93.0,80.8,53.0
2019-06-06,97.0,74.7,50.0
2019-06-07,97.0,88.5,73.0
2019-06-08,97.0,91.0,77.0
2019-06-09,100.0,89.3,74.0
2019-06-10,97.0,85.5,61.0
2019-06-11,100.0,67.5,34.0
2019-06-12,100.0,76.3,46.0
2019-06-13,100.0,83.2,58.0
2019-06-14,72.0,49.3,29.0
2019-06-15,86.0,56.6,36.0
2019-06-16,93.0,67.5,48.0
2019-06-17,87.0,67.4,47.0
2019-06-18,93.0,72.8,50.0
2019-06-19,100.0,80.2,59.0
2019-06-20,96.0,81.8,48.0
2019-06-21,97.0,62.2,38.0
2019-06-22,93.0,71.1,49.0
2019-06-23,90.0,67.7,46.0
2019-06-24,100.0,68.4,42.0
2019-06-25,87.0,62.7,42.0
2019-06-26,87.0,60.8,35.0
2019-06-27,93.0,61.8,35.0
2019-06-28,100.0,69.5,34.0
2019-06-29,96.0,71.4,42.0
2019-06-30,87.0,62.8,39.0
2019-07-01,91.0,59.0,32.0
2019-07-02,91.0,61.5,38.0
2019-07-03,87.0,58.8,32.0
2019-07-04,96.0,77.1,47.0
2019-07-05,97.0,81.2,54.0
2019-07-06,94.0,79.0,50.0
2019-07-07,97.0,81.6,55.0
2019-07-08,100.0,81.3,55.0
2019-07-09,90.0,77.5,60.0
2019-07-10,81.0,64.3,45.0
2019-07-11,94.0,75.7,50.0
2019-07-12,97.0,80.7,57.0
2019-07-13,96.0,66.8,38.0
2019-07-14,97.0,62.4,30.0
2019-07-15,96.0,67.1,40.0
2019-07-16,100.0,72.6,41.0
2019-07-17,91.0,67.6,39.0
2019-07-18,94.0,66.5,43.0
2019-07-19,91.0,65.5,40.0
2019-07-20,93.0,75.6,55.0
2019-07-21,96.0,64.4,36.0
2019-07-22,84.0,60.4,36.0
2019-07-23,100.0,92.5,74.0
2019-07-24,100.0,72.8,43.0
2019-07-25,97.0,67.0,37.0
2019-07-26,93.0,66.7,38.0
2019-07-27,96.0,68.9,43.0
2019-07-28,93.0,64.5,39.0
2019-07-29,87.0,60.0,39.0
2019-07-30,78.0,54.8,34.0
2019-07-31,94.0,75.4,36.0
2019-08-01,97.0,77.7,50.0
2019-08-02,97.0,80.9,53.0
2019-08-03,100.0,83.2,59.0
2019-08-04,100.0,84.8,57.0
2019-08-05,100.0,88.9,63.0
2019-08-06,100.0,85.6,52.0
2019-08-07,96.0,80.0,57.0
2019-08-08,100.0,72.7,40.0
2019-08-09,96.0,66.0,37.0
2019-08-10,93.0,64.9,43.0
2019-08-11,93.0,69.6,44.0
2019-08-12,93.0,66.7,46.0
2019-08-13,97.0,81.8,51.0
2019-08-14,100.0,80.0,52.0
2019-08-15,96.0,80.2,59.0
2019-08-16,96.0,84.9,67.0
2019-08-17,97.0,82.3,55.0
2019-08-18,100.0,80.7,52.0
2019-08-19,94.0,73.2,49.0
2019-08-20,96.0,72.6,52.0
2019-08-21,91.0,75.8,53.0
2019-08-22,96.0,80.1,49.0
2019-08-23,97.0,79.9,50.0
2019-08-24,97.0,91.8,78.0
2019-08-25,97.0,78.2,52.0
2019-08-26,96.0,81.5,58.0
2019-08-27,97.0,84.0,62.0
2019-08-28,97.0,80.2,55.0
2019-08-29,84.0,59.3,31.0
2019-08-30,97.0,65.5,35.0
2019-08-31,96.0,65.3,39.0
2019-09-01,96.0,73.5,47.0
2019-09-02,97.0,75.8,45.0
2019-09-03,100.0,74.3,46.0
2019-09-04,96.0,80.8,51.0
2019-09-05,97.0,91.9,79.0
2019-09-06,96.0,72.3,41.0
2019-09-07,93.0,67.2,42.0
2019-09-08,90.0,75.2,57.0
2019-09-09,97.0,83.5,59.0
2019-09-10,96.0,78.8,48.0
2019-09-11,100.0,79.8,52.0
2019-09-12,97.0,70.5,36.0
2019-09-13,96.0,85.2,69.0
2019-09-14,93.0,79.6,60.0
2019-09-15,100.0,79.2,57.0
2019-09-16,100.0,77.0,37.0
2019-09-17,97.0,76.2,43.0
2019-09-18,90.0,65.3,39.0
2019-09-19,97.0,66.9,38.0
2019-09-20,96.0,65.3,36.0
2019-09-21,90.0,64.8,36.0
2019-09-22,87.0,60.9,37.0
2019-09-23,90.0,61.6,33.0
2019-09-24,84.0,50.7,23.0
2019-09-25,93.0,70.0,39.0
2019-09-26,97.0,71.6,34.0
2019-09-27,85.0,68.5,52.0
2019-09-28,97.0,70.9,38.0
2019-09-29,90.0,64.8,38.0
2019-09-30,93.0,75.3,51.0
2019-10-01,93.0,73.0,51.0
2019-10-02,90.0,68.1,38.0
2019-10-03,96.0,60.4,28.0
2019-10-04,87.0,64.4,38.0
2019-10-05,73.0,67.4,60.0
2019-10-06,83.0,69.2,45.0
2019-10-07,100.0,73.6,47.0
2019-10-08,97.0,88.2,80.0
2019-10-09,96.0,77.8,57.0
2019-10-10,97.0,76.0,45.0
2019-10-11,100.0,69.4,36.0
2019-10-12,93.0,61.6,33.0
2019-10-13,100.0,91.7,66.0
2019-10-14,100.0,75.5,29.0
2019-10-15,100.0,68.3,31.0
2019-10-16,100.0,86.6,50.0
2019-10-17,74.0,53.5,34.0
2019-10-18,89.0,60.8,34.0
2019-10-19,100.0,74.9,39.0
2019-10-20,100.0,91.6,81.0
2019-10-21,100.0,83.7,57.0
2019-10-22,100.0,92.2,76.0
2019-10-23,97.0,66.9,31.0
2019-10-24,100.0,73.2,34.0
2019-10-25,97.0,80.1,55.0
2019-10-26,100.0,79.2,52.0
2019-10-27,100.0,85.5,63.0
2019-10-28,97.0,74.0,51.0
2019-10-29,100.0,87.6,71.0
2019-10-30,97.0,93.8,90.0
2019-10-31,94.0,84.1,65.0
2019-11-01,89.0,59.4,41.0
2019-11-02,97.0,75.3,41.0
2019-11-03,89.0,60.5,31.0
2019-11-04,96.0,67.0,35.0
2019-11-05,97.0,73.2,47.0
2019-11-06,96.0,66.3,45.0
2019-11-07,97.0,76.5,53.0
2019-11-08,96.0,60.9,39.0
2019-11-09,85.0,61.3,33.0
2019-11-10,96.0,63.4,34.0
2019-11-11,77.0,55.8,33.0
2019-11-12,96.0,80.3,56.0
2019-11-13,78.0,55.8,36.0
2019-11-14,97.0,75.8,54.0
2019-11-15,97.0,87.7,66.0
2019-11-16,67.0,59.1,50.0
2019-11-17,76.0,65.5,59.0
2019-11-18,97.0,86.7,73.0
2019-11-19,97.0,87.8,62.0
2019-11-20,97.0,72.6,41.0
2019-11-21,96.0,68.3,44.0
2019-11-22,86.0,65.5,53.0
2019-11-23,97.0,86.5,63.0
2019-11-24,96.0,71.6,43.0
2019-11-25,96.0,72.3,41.0
2019-11-26,100.0,71.5,43.0
2019-11-27,93.0,80.0,56.0
2019-11-28,60.0,46.9,36.0
2019-11-29,89.0,62.4,40.0
2019-11-30,93.0,81.7,59.0
2019-12-01,100.0,92.3,77.0
2019-12-02,100.0,69.7,46.0
2019-12-03,76.0,64.2,48.0
2019-12-04,77.0,55.0,36.0
2019-12-05,82.0,56.1,28.0
2019-12-06,82.0,64.6,45.0
2019-12-07,86.0,63.0,43.0
2019-12-08,97.0,76.9,52.0
2019-12-09,100.0,91.2,78.0
2019-12-10,93.0,81.4,62.0
2019-12-11,97.0,71.1,40.0
2019-12-12,89.0,62.2,40.0
2019-12-13,97.0,90.0,70.0
2019-12-14,100.0,86.2,61.0
2019-12-15,89.0,70.2,42.0
2019-12-16,93.0,72.5,46.0
2019-12-17,97.0,87.0,58.0
2019-12-18,60.0,46.0,29.0
2019-12-19,69.0,50.2,31.0
2019-12-20,81.0,54.3,30.0
2019-12-21,82.0,64.9,44.0
2019-12-22,92.0,75.4,52.0
2019-12-23,93.0,85.8,71.0
2019-12-24,82.0,62.9,35.0
2019-12-25,96.0,78.3,51.0
2019-12-26,97.0,84.1,59.0
2019-12-27,100.0,90.6,65.0
2019-12-28,97.0,81.8,52.0
2019-12-29,93.0,85.5,71.0
2019-12-30,87.0,65.7,34.0
2019-12-31,86.0,58.2,33.0
2020-01-01,82.0,60.7,43.0
2020-01-02,93.0,67.7,37.0
2020-01-03,100.0,94.9,89.0
2020-01-04,100.0,85.4,46.0
2020-01-05,76.0,55.2,39.0
2020-01-06,92.0,60.7,24.0
2020-01-07,93.0,74.9,55.0
2020-01-08,89.0,59.0,29.0
2020-01-09,85.0,57.4,38.0
2020-01-10,87.0,72.4,58.0
2020-01-11,90.0,79.4,70.0
2020-01-12,97.0,86.1,70.0
2020-01-13,100.0,95.3,93.0
2020-01-14,100.0,94.3,84.0
2020-01-15,100.0,82.2,59.0
2020-01-16,93.0,52.9,21.0
2020-01-17,48.0,37.2,25.0
2020-01-18,97.0,65.9,44.0
2020-01-19,97.0,66.3,22.0
2020-01-20,58.0,46.8,34.0
2020-01-21,60.0,44.9,28.0
2020-01-22,69.0,52.6,31.0
2020-01-23,78.0,70.9,58.0
2020-01-24,93.0,78.9,60.0
2020-01-25,97.0,77.0,47.0
2020-01-26,89.0,63.9,43.0
2020-01-27,93.0,79.4,50.0
2020-01-28,96.0,66.5,41.0
2020-01-29,92.0,67.4,46.0
2020-01-30,82.0,60.8,41.0
2020-01-31,97.0,82.1,47.0
2020-02-01,97.0,92.9,85.0
2020-02-02,97.0,60.8,30.0
2020-02-03,73.0,50.3,27.0
2020-02-04,75.0,54.9,47.0
2020-02-05,97.0,87.8,75.0
2020-02-06,100.0,94.1,84.0
2020-02-07,96.0,66.9,41.0
2020-02-08,89.0,68.5,45.0
2020-02-09,100.0,66.5,38.0
2020-02-10,86.0,73.3,64.0
2020-02-11,97.0,86.7,73.0
2020-02-12,87.0,73.0,63.0
2020-02-13,96.0,86.0,59.0
2020-02-14,65.0,48.7,38.0
2020-02-15,61.0,52.1,35.0
2020-02-16,93.0,68.4,47.0
2020-02-17,100.0,74.5,47.0
2020-02-18,97.0,82.2,67.0
2020-02-19,100.0,87.4,66.0
2020-02-20,97.0,85.3,49.0
2020-02-21,92.0,77.1,57.0
2020-02-22,96.0,67.4,32.0
2020-02-23,82.0,53.2,26.0
2020-02-24,97.0,75.8,46.0
2020-02-25,100.0,92.5,78.0
2020-02-26,100.0,87.7,66.0
2020-02-27,63.0,44.4,25.0
2020-02-28,69.0,51.8,32.0
2020-02-29,82.0,50.3,31.0
2020-03-01,72.0,41.5,21.0
2020-03-02,75.0,52.3,27.0
2020-03-03,97.0,87.8,72.0
2020-03-04,97.0,58.9,33.0
2020-03-05,93.0,70.7,51.0
2020-03-06,97.0,61.4,33.0
2020-03-07,70.0,45.8,31.0
2020-03-08,88.0,50.2,24.0
2020-03-09,73.0,54.8,41.0
2020-03-10,81.0,73.2,63.0
2020-03-11,93.0,72.7,46.0
2020-03-12,100.0,82.5,53.0
2020-03-13,90.0,70.8,39.0
2020-03-14,48.0,31.8,23.0
2020-03-15,71.0,59.4,41.0
2020-03-16,80.0,62.0,42.0
2020-03-17,97.0,79.3,68.0
2020-03-18,100.0,82.1,59.0
2020-03-19,97.0,77.8,54.0
2020-03-20,84.0,62.9,43.0
2020-03-21,93.0,76.2,57.0
2020-03-22,93.0,70.4,53.0
2020-03-23,93.0,91.6,86.0
2020-03-24,97.0,91.7,80.0
2020-03-25,97.0,88.0,72.0
2020-03-26,86.0,76.9,62.0
2020-03-27,93.0,77.2,52.0
2020-03-28,97.0,68.2,41.0
2020-03-29,81.0,61.9,45.0
2020-03-30,52.0,32.6,23.0
2020-03-31,96.0,66.3,30.0
2020-04-01,93.0,74.1,44.0
2020-04-02,80.0,48.8,28.0
2020-04-03,65.0,35.5,17.0
2020-04-04,82.0,49.5,29.0
2020-04-05,90.0,64.5,39.0
2020-04-06,90.0,68.5,33.0
2020-04-07,100.0,71.4,36.0
2020-04-08,97.0,70.0,38.0
2020-04-09,97.0,62.4,19.0
2020-04-10,51.0,33.5,25.0
2020-04-11,82.0,49.1,25.0
2020-04-12,80.0,67.8,52.0
2020-04-13,93.0,72.6,42.0
2020-04-14,75.0,57.8,47.0
2020-04-15,93.0,67.7,37.0
2020-04-16,93.0,54.2,20.0
2020-04-17,89.0,54.2,29.0
2020-04-18,97.0,65.4,27.0
2020-04-19,90.0,73.5,50.0
2020-04-20,100.0,84.9,58.0
2020-04-21,97.0,63.3,29.0
2020-04-22,59.0,35.3,24.0
2020-04-23,87.0,71.1,55.0
2020-04-24,90.0,73.6,50.0
2020-04-25,93.0,82.3,74.0
2020-04-26,100.0,83.2,49.0
2020-04-27,90.0,58.7,25.0
2020-04-28,92.0,58.1,32.0
2020-04-29,80.0,61.1,45.0
2020-04-30,100.0,84.2,65.0
2020-05-01,90.0,66.9,48.0
2020-05-02,97.0,62.9,38.0
2020-05-03,83.0,59.3,41.0
2020-05-04,81.0,50.8,22.0
2020-05-05,80.0,66.0,50.0
2020-05-06,93.0,67.7,41.0
2020-05-07,79.0,48.6,28.0
2020-05-08,93.0,68.3,38.0
2020-05-09,86.0,48.6,25.0
2020-05-10,86.0,51.7,32.0
2020-05-11,92.0,50.7,29.0
2020-05-12,76.0,53.7,34.0
2020-05-13,86.0,66.5,47.0
2020-05-14,81.0,63.3,47.0
2020-05-15,90.0,66.8,48.0
2020-05-16,93.0,65.1,39.0
2020-05-17,97.0,69.0,43.0
2020-05-18,96.0,89.3,78.0
2020-05-19,97.0,93.6,88.0
2020-05-20,97.0,94.3,93.0
2020-05-21,97.0,95.1,93.0
2020-05-22,100.0,86.0,52.0
2020-05-23,97.0,83.2,58.0
2020-05-24,100.0,80.9,53.0
2020-05-25,90.0,81.9,69.0
2020-05-26,90.0,78.8,60.0
2020-05-27,96.0,89.6,68.0
2020-05-28,100.0,92.3,74.0
2020-05-29,100.0,92.2,74.0
2020-05-30,97.0,78.2,48.0
2020-05-31,90.0,63.3,43.0
2020-06-01,100.0,60.8,34.0
2020-06-02,84.0,67.7,51.0
2020-06-03,87.0,66.5,50.0
2020-06-04,87.0,67.6,46.0
2020-06-05,93.0,76.3,59.0
2020-06-06,91.0,73.0,48.0
2020-06-07,93.0,64.6,41.0
2020-06-08,90.0,72.5,60.0
2020-06-09,91.0,78.4,57.0
2020-06-10,91.0,79.4,55.0
2020-06-11,96.0,85.6,69.0
2020-06-12,96.0,67.4,41.0
2020-06-13,93.0,60.0,34.0
2020-06-14,93.0,63.0,42.0
2020-06-15,96.0,86.9,67.0
2020-06-16,97.0,93.8,90.0
2020-06-17,97.0,87.3,66.0
2020-06-18,97.0,77.5,58.0
2020-06-19,97.0,82.4,53.0
2020-06-20,100.0,83.1,58.0
2020-06-21,97.0,76.3,53.0
2020-06-22,91.0,69.5,49.0
2020-06-23,84.0,70.0,52.0
2020-06-24,97.0,67.7,41.0
2020-06-25,93.0,78.9,63.0
2020-06-26,100.0,66.2,35.0
2020-06-27,90.0,66.2,45.0
2020-06-28,93.0,74.0,51.0
2020-06-29,93.0,72.0,52.0
2020-06-30,96.0,78.9,46.0
2020-07-01,97.0,75.4,48.0
2020-07-02,93.0,69.5,45.0
2020-07-03,97.0,63.4,33.0
2020-07-04,93.0,69.7,41.0
2020-07-05,93.0,80.0,52.0
2020-07-06,97.0,73.5,52.0
2020-07-07,93.0,83.6,59.0
2020-07-08,97.0,82.6,61.0
2020-07-09,96.0,79.4,57.0
2020-07-10,100.0,74.1,49.0
2020-07-11,100.0,74.6,43.0
2020-07-12,96.0,63.2,35.0
2020-07-13,96.0,70.3,50.0
2020-07-14,93.0,67.9,39.0
2020-07-15,97.0,66.1,43.0
2020-07-16,91.0,66.1,41.0
2020-07-17,97.0,80.0,50.0
2020-07-18,100.0,78.5,55.0
2020-07-19,96.0,73.5,52.0
2020-07-20,88.0,66.8,43.0
2020-07-21,94.0,69.6,47.0
2020-07-22,93.0,65.9,44.0
2020-07-23,97.0,84.0,54.0
2020-07-24,96.0,82.1,55.0
2020-07-25,96.0,79.2,52.0
2020-07-26,96.0,71.2,50.0
2020-07-27,94.0,67.9,46.0
2020-07-28,96.0,78.9,49.0
2020-07-29,97.0,85.5,59.0
2020-07-30,100.0,83.4,61.0
2020-07-31,94.0,77.1,57.0
2020-08-01,94.0,75.5,53.0
2020-08-02,96.0,73.1,48.0
2020-08-03,97.0,88.3,72.0
2020-08-04,97.0,84.3,59.0
2020-08-05,97.0,82.9,63.0
2020-08-06,96.0,85.8,65.0
2020-08-07,97.0,82.4,57.0
2020-08-08,97.0,81.0,63.0
2020-08-09,97.0,80.5,55.0
2020-08-10,97.0,80.3,65.0
2020-08-11,96.0,76.9,59.0
2020-08-12,96.0,74.3,52.0
2020-08-13,97.0,84.1,57.0
2020-08-14,97.0,85.8,61.0
2020-08-15,100.0,93.6,74.0
2020-08-16,97.0,88.7,74.0
2020-08-17,100.0,87.9,63.0
2020-08-18,100.0,82.3,53.0
2020-08-19,97.0,83.7,56.0
2020-08-20,97.0,85.0,59.0
2020-08-21,97.0,84.5,63.0
2020-08-22,97.0,83.5,63.0
2020-08-23,97.0,81.0,57.0
2020-08-24,94.0,81.7,67.0
2020-08-25,93.0,76.2,52.0
2020-08-26,97.0,70.9,46.0
2020-08-27,90.0,74.1,52.0
2020-08-28,97.0,75.3,63.0
2020-08-29,94.0,81.8,67.0
2020-08-30,96.0,71.5,45.0
2020-08-31,97.0,85.8,63.0
2020-09-01,100.0,89.9,74.0
2020-09-02,100.0,83.4,63.0
2020-09-03,94.0,73.2,50.0
2020-09-04,93.0,69.9,47.0
2020-09-05,82.0,61.9,42.0
2020-09-06,96.0,70.1,38.0
2020-09-07,100.0,73.8,41.0
2020-09-08,97.0,85.8,58.0
2020-09-09,97.0,91.2,77.0
2020-09-10,96.0,85.8,63.0
2020-09-11,97.0,86.9,67.0
2020-09-12,94.0,84.8,69.0
2020-09-13,93.0,78.3,58.0
2020-09-14,100.0,77.9,58.0
2020-09-15,90.0,66.6,46.0
2020-09-16,93.0,77.6,57.0
2020-09-17,97.0,95.2,90.0
2020-09-18,97.0,86.7,68.0
2020-09-19,80.0,66.0,50.0
2020-09-20,83.0,66.5,49.0
2020-09-21,93.0,71.8,48.0
2020-09-22,97.0,75.5,44.0
2020-09-23,97.0,79.6,49.0
2020-09-24,97.0,90.5,75.0
2020-09-25,100.0,95.6,90.0
2020-09-26,100.0,92.3,79.0
2020-09-27,100.0,88.0,68.0
2020-09-28,100.0,87.4,63.0
2020-09-29,97.0,88.5,69.0
2020-09-30,97.0,74.4,46.0
2020-10-01,97.0,73.1,44.0
2020-10-02,92.0,66.5,41.0
2020-10-03,93.0,71.9,44.0
2020-10-04,97.0,77.3,47.0
2020-10-05,97.0,75.6,44.0
2020-10-06,100.0,78.2,48.0
2020-10-07,100.0,78.2,45.0
2020-10-08,97.0,69.8,39.0
2020-10-09,90.0,72.1,53.0
2020-10-10,100.0,92.4,81.0
2020-10-11,100.0,93.8,90.0
2020-10-12,100.0,96.0,91.0
2020-10-13,100.0,86.1,58.0
2020-10-14,93.0,72.8,46.0
2020-10-15,97.0,77.0,56.0
2020-10-16,97.0,90.1,78.0
2020-10-17,96.0,73.8,46.0
2020-10-18,97.0,80.8,50.0
2020-10-19,100.0,88.1,53.0
2020-10-20,100.0,84.9,58.0
2020-10-21,100.0,86.7,54.0
2020-10-22,100.0,81.8,50.0
2020-10-23,100.0,82.9,58.0
2020-10-24,100.0,81.2,58.0
2020-10-25,100.0,94.4,84.0
2020-10-26,100.0,89.6,64.0
2020-10-27,100.0,90.2,68.0
2020-10-28,100.0,93.2,84.0
2020-10-29,93.0,82.5,69.0
2020-10-30,97.0,72.0,40.0
2020-10-31,90.0,70.5,55.0
2020-11-01,100.0,85.2,35.0
2020-11-02,86.0,47.6,26.0
2020-11-03,89.0,61.2,28.0
2020-11-04,97.0,70.7,32.0
2020-11-05,100.0,80.4,51.0
2020-11-06,100.0,81.3,57.0
2020-11-07,100.0,83.1,58.0
2020-11-09,100.0,83.5,60.0
2020-11-10,100.0,86.4,58.0
2020-11-11,100.0,92.5,82.0
2020-11-12,100.0,96.7,93.0
2020-11-13,100.0,92.9,73.0
2020-11-14,93.0,74.3,48.0
2020-11-15,90.0,76.5,40.0
2020-11-16,68.0,44.3,28.0
2020-11-17,89.0,53.6,27.0
2020-11-18,82.0,56.5,32.0
2020-11-19,92.0,66.8,36.0
2020-11-20,90.0,69.3,33.0
2020-11-21,100.0,76.2,41.0
2020-11-22,97.0,82.6,57.0
2020-11-23,100.0,70.5,27.0
2020-11-24,92.0,69.0,41.0
2020-11-25,89.0,75.3,54.0
2020-11-26,100.0,92.3,81.0
2020-11-27,100.0,92.6,75.0
2020-11-28,100.0,78.0,42.0
2020-11-29,100.0,79.9,50.0
2020-11-30,97.0,82.8,56.0
2020-12-01,64.0,52.7,42.0
2020-12-02,85.0,58.3,28.0
2020-12-03,89.0,60.7,28.0
2020-12-04,96.0,74.3,57.0
2020-12-05,97.0,68.1,45.0
2020-12-06,92.0,70.9,47.0
2020-12-07,97.0,92.0,64.0
2020-12-08,72.0,57.7,42.0
2020-12-09,85.0,67.1,41.0
2020-12-10,92.0,67.3,44.0
2020-12-11,100.0,80.0,54.0
2020-12-12,100.0,78.1,58.0
2020-12-13,100.0,88.7,68.0
2020-12-14,100.0,92.4,76.0
2020-12-15,92.0,73.5,55.0
2020-12-16,100.0,90.8,73.0
2020-12-17,100.0,84.3,61.0
2020-12-18,89.0,66.2,46.0
2020-12-19,96.0,74.7,48.0
2020-12-20,100.0,93.0,79.0
2020-12-21,100.0,84.0,51.0
2020-12-22,88.0,62.9,34.0
2020-12-23,92.0,67.1,34.0
2020-12-24,100.0,91.3,77.0
2020-12-25,93.0,60.3,38.0
2020-12-26,65.0,51.8,33.0
2020-12-27,81.0,60.8,35.0
2020-12-28,92.0,68.8,38.0
2020-12-29,96.0,67.5,39.0
2020-12-30,97.0,76.7,51.0
2020-12-31,100.0,97.9,93.0
2021-01-01,100.0,95.3,89.0
2021-01-02,100.0,96.4,83.0
2021-01-03,100.0,93.2,86.0
2021-01-04,97.0,84.5,59.0
2021-01-05,97.0,88.1,74.0
2021-01-06,89.0,68.6,44.0
2021-01-07,96.0,74.7,54.0
2021-01-08,100.0,89.8,73.0
2021-01-09,96.0,67.8,41.0
2021-01-10,92.0,68.3,35.0
2021-01-11,96.0,78.8,54.0
2021-01-12,100.0,82.4,45.0
2021-01-13,96.0,76.6,41.0
2021-01-14,93.0,79.6,49.0
2021-01-15,100.0,86.9,53.0
2021-01-16,100.0,85.2,62.0
2021-01-17,85.0,64.5,44.0
2021-01-18,89.0,65.5,41.0
2021-01-19,85.0,61.4,36.0
2021-01-20,86.0,53.7,27.0
2021-01-21,79.0,59.1,37.0
2021-01-22,77.0,53.3,23.0
2021-01-23,72.0,41.3,20.0
2021-01-24,63.0,44.4,30.0
