time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,rain
2000-11-28,8.9,0.0,17.2,0.0,0.0,,6.1,,1018.9,0.0,0
2000-11-29,9.4,0.6,17.8,0.0,0.0,,10.8,,1019.2,,0
2000-11-30,5.0,-1.1,11.1,0.0,0.0,,10.1,,1021.4,,0
2000-12-01,3.9,-3.9,11.7,0.0,0.0,,2.2,,1025.9,,0
2000-12-02,2.8,0.0,5.0,0.8,0.0,,12.2,,1028.0,,1
2000-12-03,0.0,-2.8,2.2,0.0,0.0,28.0,16.6,,1030.5,,0
2000-12-04,1.7,-6.1,8.9,0.0,0.0,,6.8,,1029.8,,0
2000-12-05,2.2,-7.2,11.7,0.0,0.0,,6.8,,1022.4,,0
2000-12-06,1.1,-4.4,6.1,0.0,0.0,,6.1,,1021.3,,0
2000-12-07,4.4,-3.3,12.2,0.0,0.0,,9.4,,1016.1,,0
2000-12-08,8.9,0.6,17.2,0.0,0.0,,7.9,,1017.2,,0
2000-12-09,3.9,-1.7,9.4,0.0,0.0,50.0,12.2,,1026.5,,0
2000-12-10,1.7,0.6,2.8,0.5,0.0,,8.6,,1025.6,,1
2000-12-11,6.1,2.2,10.0,0.3,0.0,,6.8,,1020.5,,1
2000-12-12,7.2,-0.6,14.4,0.0,0.0,298.0,18.4,,1019.7,,0
2000-12-13,1.1,-3.9,5.6,0.0,0.0,53.0,13.3,,1033.8,,0
2000-12-14,4.4,1.1,7.2,1.5,0.0,,6.5,,1025.3,,1
2000-12-15,6.1,2.8,9.4,0.0,0.0,,12.2,,1031.5,,0
2000-12-16,9.4,1.7,16.7,18.5,0.0,,10.1,,1021.8,,1
2000-12-17,9.4,-2.2,20.6,10.7,0.0,246.0,28.1,,1007.7,,1
2000-12-18,2.2,-4.4,8.3,0.0,0.0,,6.5,,1020.4,,0
2000-12-19,2.8,-1.7,6.7,5.6,0.0,,10.4,,1011.8,,1
2000-12-20,-2.8,-6.7,1.1,0.0,0.0,,7.9,,1021.1,,0
2000-12-21,-0.6,-7.8,6.1,0.0,0.0,,7.6,,1025.1,,0
2000-12-22,1.1,-3.9,5.6,0.5,0.0,272.0,13.7,,1023.0,,1
2000-12-23,-3.3,-8.3,1.7,0.0,0.0,,5.8,,1033.8,,0
2000-12-24,0.0,-8.9,8.9,0.0,0.0,,6.1,,1028.0,,0
2000-12-25,-3.3,-7.8,1.1,0.0,0.0,,10.1,,1034.1,,0
2000-12-26,-4.4,-11.1,2.2,0.0,0.0,,4.7,,1033.9,,0
2000-12-27,3.3,-0.6,6.7,0.0,0.0,,8.3,,1022.2,,0
2000-12-28,0.6,-2.2,2.8,0.0,0.0,,10.4,,1015.4,,0
2000-12-29,-1.7,-6.7,3.3,0.0,0.0,,6.5,,1014.0,,0
2000-12-30,-2.8,-7.8,2.2,0.0,0.0,,10.4,,1010.5,,0
2000-12-31,-2.8,-9.4,3.9,0.0,0.0,266.0,11.9,,1019.9,,0
2001-01-01,0.0,-6.1,5.6,0.0,0.0,,7.2,,1025.3,,0
2001-01-02,0.0,-3.9,3.3,0.0,0.0,,9.0,,1029.5,,0
2001-01-03,-3.3,-11.1,4.4,0.0,0.0,,5.0,,1027.7,,0
2001-01-04,-1.1,-8.3,6.1,0.0,0.0,,5.0,,1019.5,,0
2001-01-05,2.2,-7.2,11.1,0.0,0.0,,7.6,,1009.5,,0
2001-01-06,3.9,-3.3,10.6,0.0,0.0,,7.9,,1010.5,,0
2001-01-07,6.1,-3.3,15.0,0.0,0.0,,8.6,,1013.2,,0
2001-01-08,4.4,1.1,7.2,2.8,0.0,,5.0,,1009.5,,1
2001-01-09,1.7,-1.7,5.0,0.0,0.0,,10.8,,1016.7,,0
2001-01-10,4.4,-5.0,13.9,0.0,0.0,256.0,10.1,,1023.5,,0
2001-01-11,8.3,-2.2,18.9,0.0,0.0,,10.8,,1022.1,,0
2001-01-12,8.9,5.0,12.8,0.0,0.0,,9.4,,1019.1,,0
2001-01-13,6.7,0.0,13.3,0.0,0.0,27.0,11.9,,1025.2,,0
2001-01-14,6.1,1.7,8.9,2.0,0.0,,4.7,,1023.9,,1
2001-01-15,11.7,5.0,17.8,0.3,0.0,,7.6,,1018.8,,1
2001-01-16,8.9,3.3,14.4,0.0,0.0,,4.7,,1019.8,,0
2001-01-17,5.0,-0.6,10.6,0.3,0.0,,4.7,,1024.2,,1
2001-01-18,6.7,5.0,7.8,0.8,0.0,,5.4,,1020.8,,1
2001-01-19,15.0,6.7,22.8,6.6,0.0,,12.2,,1010.7,,1
2001-01-20,10.0,1.7,17.8,12.4,0.0,,10.8,,1010.0,,1
2001-01-21,1.7,-3.9,6.7,0.0,0.0,,8.6,,1025.1,,0
2001-01-22,1.7,-5.0,7.8,0.0,0.0,,7.6,,1031.4,,0
2001-01-23,3.3,-3.9,10.0,0.0,0.0,,8.3,,1023.8,,0
2001-01-24,5.0,-3.3,13.3,0.0,0.0,,5.0,,1018.2,,0
2001-01-25,2.8,-1.1,6.7,0.0,0.0,,11.2,,1020.8,,0
2001-01-26,0.6,-7.8,8.3,0.0,0.0,,9.0,,1025.6,,0
2001-01-27,7.8,0.6,15.0,0.0,0.0,,13.7,,1018.4,,0
2001-01-28,3.9,-5.6,12.8,0.0,0.0,,4.7,,1027.1,,0
2001-01-29,7.8,-1.1,16.1,0.0,0.0,,7.6,,1024.1,,0
2001-01-30,15.6,11.1,20.0,7.9,0.0,208.0,26.3,,1008.5,,1
2001-01-31,14.4,8.3,20.0,0.0,0.0,,16.9,,1008.6,,0
2001-02-01,7.2,3.3,11.1,0.0,0.0,,3.2,,1019.8,,0
2001-02-02,7.2,2.2,12.2,0.0,0.0,,7.6,,1018.1,,0
2001-02-03,2.8,-3.3,8.3,0.0,0.0,,3.6,,1026.5,,0
2001-02-04,2.2,-1.1,5.6,5.3,0.0,,5.8,,1025.2,,1
2001-02-05,7.2,0.6,13.9,2.5,0.0,,10.1,,1015.9,,1
2001-02-06,6.1,-2.2,14.4,0.0,0.0,,9.4,,1019.8,,0
2001-02-07,9.4,-1.1,19.4,0.0,0.0,,6.1,,1025.3,,0
2001-02-08,11.1,2.2,20.0,0.0,0.0,,7.6,,1029.7,,0
2001-02-09,15.6,7.8,22.8,0.0,0.0,215.0,20.5,,1023.0,,0
2001-02-10,11.7,4.4,18.3,2.3,0.0,,16.6,,1017.9,,1
2001-02-11,4.4,-1.1,9.4,0.0,0.0,51.0,12.2,,1032.5,,0
2001-02-12,1.7,-0.6,3.9,6.9,0.0,38.0,10.8,,1034.4,,1
2001-02-13,8.3,1.1,15.0,2.8,0.0,,5.8,,1028.4,,1
2001-02-14,12.2,8.9,15.6,2.8,0.0,206.0,13.7,,1021.1,,1
2001-02-15,18.3,15.6,20.6,0.5,0.0,,7.9,,1015.3,,1
2001-02-16,16.1,11.1,21.1,9.4,0.0,,10.8,,1013.9,,1
2001-02-17,6.7,0.6,12.2,16.8,0.0,,13.3,,1017.7,,1
2001-02-18,1.7,-2.8,6.1,0.0,0.0,,6.5,,1031.4,,0
2001-02-19,5.0,-2.8,12.2,0.0,0.0,,10.4,,1030.6,,0
2001-02-20,12.8,3.3,21.7,0.0,0.0,231.0,15.1,,1024.5,,0
2001-02-21,12.8,6.7,18.9,0.0,0.0,,7.2,,1021.6,,0
2001-02-22,2.8,-2.2,7.8,6.6,0.0,,13.7,,1023.0,,1
2001-02-23,3.9,-4.4,11.7,0.0,0.0,,6.1,,1025.1,,0
2001-02-24,7.2,-1.1,15.6,0.0,0.0,,12.2,,1032.1,,0
2001-02-25,13.3,7.2,19.4,3.6,0.0,190.0,16.2,,1022.1,,1
2001-02-26,13.3,5.6,20.6,0.0,0.0,,7.6,,1021.3,,0
2001-02-27,10.0,1.7,17.8,0.0,0.0,,6.8,,1023.6,,0
2001-02-28,8.9,5.6,12.2,0.0,0.0,,8.6,,1016.4,,0
2001-03-01,8.3,0.6,16.1,0.0,0.0,,5.0,,1013.4,,0
2001-03-02,12.8,3.3,22.2,0.0,0.0,,6.1,,1006.9,,0
2001-03-03,10.6,9.4,11.7,10.7,0.0,,6.8,,1009.5,,1
2001-03-04,9.4,8.3,10.0,15.0,0.0,60.0,9.7,,1006.5,,1
2001-03-05,7.2,2.2,12.2,3.0,0.0,,16.6,,1004.3,,1
2001-03-06,2.2,-1.7,5.6,0.0,0.0,301.0,22.0,,1006.1,,0
2001-03-07,5.6,-0.6,11.1,0.0,0.0,,9.4,,1013.2,,0
2001-03-08,5.6,-3.3,13.9,0.0,0.0,,9.0,,1016.7,,0
2001-03-09,8.3,1.7,14.4,0.0,0.0,,10.8,,1013.0,,0
2001-03-10,4.4,-3.9,12.2,0.0,0.0,,3.6,,1018.8,,0
2001-03-11,10.0,0.6,19.4,0.0,0.0,,11.2,,1020.0,,0
2001-03-12,12.2,4.4,20.0,1.8,0.0,,10.8,,1017.8,,1
2001-03-13,20.0,15.0,25.0,0.3,0.0,239.0,18.0,,1004.3,,1
2001-03-14,14.4,7.2,21.1,0.0,0.0,,11.5,,1011.6,,0
2001-03-15,11.7,8.9,14.4,11.7,0.0,,11.5,,1009.4,,1
2001-03-16,10.0,7.2,12.2,0.3,0.0,,7.6,,1011.4,,1
2001-03-17,12.8,6.7,18.3,0.0,0.0,,9.0,,1015.3,,0
2001-03-18,8.9,3.3,13.9,0.0,0.0,,11.2,,1023.0,,0
2001-03-19,6.1,-2.2,14.4,0.0,0.0,,12.2,,1028.4,,0
2001-03-20,6.1,2.2,9.4,39.4,0.0,58.0,23.8,,1021.4,,1
2001-03-21,10.0,7.8,12.2,23.1,0.0,,11.2,,1004.0,,1
2001-03-22,12.2,6.1,18.3,0.5,0.0,,13.7,,1007.9,,1
2001-03-23,10.6,1.1,19.4,0.0,0.0,,7.6,,1014.4,,0
2001-03-24,13.3,1.7,24.4,0.0,0.0,,13.7,,1014.0,,0
2001-03-25,10.6,7.2,13.3,0.0,0.0,,11.9,,1016.7,,0
2001-03-26,6.1,2.2,10.0,0.0,0.0,,11.2,,1017.9,,0
2001-03-27,3.3,-3.3,9.4,0.0,0.0,,7.2,,1025.6,,0
2001-03-28,5.0,-3.9,13.9,0.0,0.0,,7.6,,1026.7,,0
2001-03-29,11.1,3.9,18.3,50.3,0.0,55.0,14.4,,1016.8,,1
2001-03-30,14.4,7.2,21.1,3.3,0.0,,10.8,,1007.7,0.0,1
2001-03-31,14.4,8.9,20.0,21.3,0.0,,7.9,,1007.3,,1
2001-04-01,7.2,3.3,10.6,18.0,0.0,,12.2,,1006.4,,1
2001-04-02,8.9,1.1,16.1,0.0,0.0,,9.0,,1017.6,,0
2001-04-03,12.2,7.8,16.1,2.5,0.0,,7.2,,1018.5,,1
2001-04-04,8.9,4.4,13.3,0.0,0.0,,8.3,,1023.6,,0
2001-04-05,10.6,1.7,18.9,0.0,0.0,,6.1,,1027.5,,0
2001-04-06,17.2,8.3,25.6,0.0,0.0,222.0,20.9,,1021.6,,0
2001-04-07,23.3,15.6,31.1,0.0,0.0,,9.7,,1018.8,,0
2001-04-08,25.0,18.3,31.1,0.0,0.0,,12.2,,1017.4,,0
2001-04-09,25.0,17.2,32.2,0.0,0.0,,11.9,,1013.0,,0
2001-04-10,23.9,15.0,32.2,0.0,0.0,,9.4,,1013.1,,0
2001-04-11,20.0,14.4,25.6,0.0,0.0,69.0,10.8,,1018.1,,0
2001-04-12,23.3,16.7,30.0,0.0,0.0,211.0,16.6,,1017.5,,0
2001-04-13,21.1,15.0,26.7,0.0,0.0,,7.9,,1015.0,,0
2001-04-14,18.9,11.1,26.1,0.0,0.0,,6.5,,1016.2,,0
2001-04-15,17.8,10.6,24.4,0.3,0.0,,13.7,,1009.7,,1
2001-04-16,14.4,9.4,19.4,0.0,0.0,,13.3,,1008.8,,0
2001-04-17,7.8,1.7,13.3,2.8,0.0,,12.6,,1012.0,,1
2001-04-18,6.1,0.0,12.2,0.0,0.0,,11.9,,1019.3,,0
2001-04-19,8.9,-1.7,18.9,0.0,0.0,,6.5,,1025.7,,0
2001-04-20,13.9,5.6,22.2,0.0,0.0,195.0,13.7,,1027.3,0.0,0
2001-04-21,20.0,13.3,26.7,0.0,0.0,212.0,20.2,,1028.8,,0
2001-04-22,21.1,13.3,28.9,0.0,0.0,217.0,15.1,,1028.5,,0
2001-04-23,21.7,13.9,29.4,0.0,0.0,218.0,16.6,,1023.7,,0
2001-04-24,22.2,13.9,30.0,6.1,0.0,,18.4,,1017.8,,1
2001-04-25,9.4,5.0,13.9,14.0,0.0,,12.2,,1021.3,,1
2001-04-26,11.7,3.9,18.9,0.0,0.0,,10.1,,1022.8,,0
2001-04-27,14.4,2.8,25.6,0.0,0.0,,8.3,,1020.9,,0
2001-04-28,18.9,11.1,26.1,0.0,0.0,,10.4,,1021.7,,0
2001-04-29,16.1,10.6,21.1,0.0,0.0,,10.1,,1031.3,,0
2001-04-30,15.0,5.6,24.4,0.0,0.0,,7.6,,1029.1,,0
2001-05-01,19.4,11.1,27.8,0.0,0.0,,12.2,,1021.6,,0
2001-05-02,21.1,13.3,28.9,0.0,0.0,206.0,13.0,,1020.4,,0
2001-05-03,21.7,13.3,29.4,0.0,0.0,,10.8,,1023.7,0.0,0
2001-05-04,22.2,13.3,30.6,0.0,0.0,,10.1,,1022.1,,0
2001-05-05,22.2,13.3,31.1,0.0,0.0,,7.2,,1018.0,,0
2001-05-06,16.7,11.7,21.7,0.0,0.0,53.0,19.8,,1023.7,,0
2001-05-07,15.6,8.9,22.2,0.0,0.0,62.0,15.5,,1029.8,,0
2001-05-08,16.1,7.8,24.4,0.0,0.0,,4.0,,1027.2,,0
2001-05-09,18.9,11.7,26.1,0.0,0.0,,5.8,,1022.5,0.0,0
2001-05-10,20.6,11.7,29.4,2.5,0.0,,6.1,,1020.7,,1
2001-05-11,23.3,15.0,31.7,0.0,0.0,,9.0,,1018.3,,0
2001-05-12,23.9,16.7,31.1,17.3,0.0,,9.4,,1015.5,,1
2001-05-13,16.7,10.0,22.8,0.0,0.0,,10.1,,1019.0,,0
2001-05-14,15.6,6.7,23.9,0.0,0.0,,5.0,,1021.1,,0
2001-05-15,16.7,9.4,23.3,16.5,0.0,,3.2,,1015.1,,1
2001-05-16,15.6,13.9,17.2,6.9,0.0,,5.4,,1012.2,,1
2001-05-17,13.9,11.7,15.6,1.5,0.0,,10.1,,1015.8,,1
2001-05-18,22.2,14.4,29.4,5.6,0.0,,9.0,,1013.7,,1
2001-05-19,25.6,18.3,32.8,12.7,0.0,,9.4,,1009.8,,1
2001-05-20,22.2,18.3,26.1,0.0,0.0,,7.9,,1011.6,,0
2001-05-21,23.3,18.3,27.8,3.8,0.0,178.0,11.9,,1012.1,,1
2001-05-22,25.0,18.3,31.1,4.1,0.0,219.0,16.2,,1009.7,,1
2001-05-23,19.4,12.2,26.1,0.0,0.0,,6.8,,1011.3,,0
2001-05-24,20.0,11.1,28.3,0.0,0.0,,10.1,,1013.2,,0
2001-05-25,25.0,18.9,30.6,0.0,0.0,191.0,13.7,,1015.6,,0
2001-05-26,20.0,14.4,25.0,9.7,0.0,,6.1,,1014.2,,1
2001-05-27,21.1,12.2,29.4,0.0,0.0,,11.5,,1011.7,,0
2001-05-28,18.9,16.1,21.7,6.6,0.0,,6.5,,1012.6,,1
2001-05-29,20.6,15.0,26.1,2.5,0.0,,4.7,,1013.3,,1
2001-05-30,21.1,13.3,28.9,0.0,0.0,,7.2,,1015.8,,0
2001-05-31,20.0,15.0,25.0,0.0,0.0,,10.8,,1017.9,,0
2001-06-01,22.8,19.4,26.1,41.9,0.0,,11.2,,1012.3,,1
2001-06-02,23.3,18.3,27.8,0.0,0.0,224.0,16.6,,1007.1,,0
2001-06-03,22.8,16.1,28.9,0.0,0.0,,11.2,,1009.1,,0
2001-06-04,22.8,15.6,30.0,0.5,0.0,,9.0,,1015.7,,1
2001-06-05,27.8,21.7,33.9,0.0,0.0,,8.6,,1016.5,,0
2001-06-06,26.7,20.6,32.8,1.8,0.0,,7.2,,1016.7,,1
2001-06-07,25.6,21.1,30.0,0.0,0.0,,9.4,,1013.8,,0
2001-06-08,23.3,18.9,27.2,0.0,0.0,,3.6,,1012.4,,0
2001-06-09,22.8,17.2,28.3,0.0,0.0,,4.3,,1012.8,,0
2001-06-10,23.3,15.6,31.1,0.0,0.0,,3.2,,1013.9,,0
2001-06-11,24.4,16.7,31.7,0.0,0.0,,10.1,,1013.5,,0
2001-06-12,26.1,20.0,31.7,0.0,0.0,,8.3,,1012.0,,0
2001-06-13,26.7,21.7,31.1,7.6,0.0,,11.5,,1011.4,,1
2001-06-14,24.4,22.2,26.7,26.7,0.0,,11.5,,1013.2,,1
2001-06-15,25.6,22.2,28.9,1.8,0.0,,10.1,,1013.8,,1
2001-06-16,26.7,20.6,32.2,11.9,0.0,,5.0,,1013.7,,1
2001-06-17,25.6,20.0,30.6,0.0,0.0,,6.5,,1017.9,,0
2001-06-18,25.0,18.3,31.1,0.0,0.0,,9.4,,1022.3,,0
2001-06-19,24.4,17.8,30.6,0.0,0.0,,5.8,,1024.3,,0
2001-06-20,25.6,18.9,32.2,0.0,0.0,,7.2,,1022.3,,0
2001-06-21,27.2,21.1,33.3,0.3,0.0,,9.7,,1018.7,,1
2001-06-22,26.1,20.0,31.7,10.9,0.0,194.0,12.2,,1014.7,,1
2001-06-23,23.9,19.4,28.3,0.0,0.0,,10.4,,1014.5,0.0,0
2001-06-24,23.3,18.9,27.8,3.8,0.0,37.0,11.2,,1018.8,,1
2001-06-25,23.3,18.3,28.3,6.6,0.0,,9.7,,1022.4,,1
2001-06-26,25.0,18.9,30.6,1.5,0.0,,8.3,,1026.0,,1
2001-06-27,26.1,20.0,32.2,0.0,0.0,,2.9,,1026.8,,0
2001-06-28,27.2,20.6,33.3,0.0,0.0,,5.8,,1023.4,,0
2001-06-29,27.2,20.0,33.9,0.0,0.0,,7.6,,1020.5,,0
2001-06-30,27.2,21.1,33.3,0.0,0.0,225.0,13.0,,1019.0,,0
2001-07-01,27.2,22.2,31.7,0.0,0.0,231.0,16.2,,1016.8,,0
2001-07-02,23.3,18.9,27.2,0.0,0.0,67.0,12.6,,1019.8,,0
2001-07-03,23.3,17.8,28.3,0.0,0.0,,10.8,,1023.6,,0
2001-07-04,26.7,20.6,32.8,14.2,0.0,228.0,15.8,,1018.6,,1
2001-07-05,26.1,20.6,31.1,0.0,0.0,240.0,12.2,,1014.6,,0
2001-07-06,22.8,17.2,28.3,0.0,0.0,,8.6,,1016.9,,0
2001-07-07,22.8,15.0,30.0,0.0,0.0,,6.1,,1020.7,,0
2001-07-08,24.4,20.6,28.3,6.4,0.0,221.0,13.3,,1014.2,0.0,1
2001-07-09,26.7,20.6,32.2,7.4,0.0,,5.8,,1010.4,,1
2001-07-10,27.2,20.6,33.3,0.0,0.0,,4.7,,1009.3,,0
2001-07-11,28.3,21.7,34.4,0.0,0.0,,6.5,,1007.8,,0
2001-07-12,25.0,18.9,31.1,0.0,0.0,,9.0,,1013.1,,0
2001-07-13,21.7,17.8,25.6,0.3,0.0,,5.0,,1013.7,,1
2001-07-14,22.8,15.0,30.0,0.0,0.0,,5.8,,1013.8,,0
2001-07-15,23.3,14.4,31.7,0.0,0.0,,2.9,,1015.5,,0
2001-07-16,24.4,15.6,33.3,0.0,0.0,,3.2,,1018.5,,0
2001-07-17,26.7,19.4,33.9,0.0,0.0,220.0,13.7,,1019.3,,0
2001-07-18,27.2,21.7,32.8,3.3,0.0,,10.8,,1016.6,,1
2001-07-19,26.1,22.2,29.4,0.0,0.0,,9.7,,1017.1,,0
2001-07-20,23.9,18.9,28.9,0.0,0.0,49.0,12.2,,1018.8,,0
2001-07-21,22.8,15.0,30.0,0.0,0.0,,11.2,,1017.2,,0
2001-07-22,23.9,15.0,32.2,0.0,0.0,,7.6,,1015.9,,0
2001-07-23,27.2,21.7,32.8,0.0,0.0,,9.0,,1015.9,,0
2001-07-24,27.2,23.3,31.1,1.3,0.0,202.0,17.3,,1016.6,,1
2001-07-25,28.3,22.8,33.3,0.3,0.0,221.0,20.2,,1017.5,,1
2001-07-26,26.1,22.2,29.4,5.8,0.0,226.0,18.4,,1017.5,,1
2001-07-27,22.2,20.0,23.9,62.2,0.0,,7.9,,1021.1,,1
2001-07-28,20.0,17.2,22.8,0.3,0.0,,5.0,,1024.1,,1
2001-07-29,22.8,17.8,27.2,2.8,0.0,,8.3,,1017.5,,1
2001-07-30,22.2,18.3,25.6,0.8,0.0,,5.4,,1017.3,,1
2001-07-31,23.3,17.2,28.9,0.0,0.0,,1.8,,1023.4,,0
2001-08-01,22.8,17.2,28.3,0.0,0.0,,3.2,,1026.8,,0
2001-08-02,22.2,15.0,29.4,0.0,0.0,,1.8,,1025.7,,0
2001-08-03,23.9,16.7,30.6,0.0,0.0,,6.5,,1019.1,,0
2001-08-04,27.2,21.7,32.8,0.0,0.0,215.0,13.0,,1014.8,,0
2001-08-05,26.7,19.4,33.3,0.0,0.0,,5.4,,1019.6,,0
2001-08-06,27.2,19.4,34.4,0.0,0.0,,3.2,,1022.2,,0
2001-08-07,29.4,22.2,36.1,0.0,0.0,,3.6,,1019.8,,0
2001-08-08,29.4,22.2,36.7,0.0,0.0,,2.9,,1016.8,,0
2001-08-09,30.0,21.7,37.8,0.0,0.0,,5.4,,1015.5,,0
2001-08-10,30.6,23.9,37.2,7.1,0.0,214.0,13.3,,1014.0,,1
2001-08-11,28.3,22.2,34.4,53.6,0.0,,10.4,,1015.9,,1
2001-08-12,28.3,22.2,33.9,2.0,0.0,,11.9,,1018.9,,1
2001-08-13,27.2,23.3,31.1,4.8,0.0,225.0,12.2,,1016.9,,1
2001-08-14,27.2,22.2,31.7,8.9,0.0,,6.5,,1013.4,,1
2001-08-15,26.1,21.1,31.1,0.0,0.0,,4.7,,1016.1,,0
2001-08-16,26.1,20.0,32.2,0.0,0.0,,8.6,,1019.2,,0
2001-08-17,27.8,21.1,33.9,0.3,0.0,,9.0,,1018.7,,1
2001-08-18,26.7,22.8,30.0,2.0,0.0,,5.8,,1015.7,,1
2001-08-19,26.7,22.2,30.6,0.0,0.0,,11.5,,1013.2,,0
2001-08-20,27.2,23.3,31.1,1.5,0.0,,8.3,,1014.2,,1
2001-08-21,24.4,18.9,29.4,0.0,0.0,,5.4,,1018.0,,0
2001-08-22,24.4,17.2,31.1,0.0,0.0,,2.5,,1019.9,,0
2001-08-23,25.6,18.3,32.8,0.0,0.0,,11.2,,1018.4,,0
2001-08-24,25.0,20.6,28.9,5.8,0.0,,7.6,,1016.3,,1
2001-08-25,24.4,18.9,30.0,0.0,0.0,,9.0,,1018.8,,0
2001-08-26,23.9,17.2,30.6,0.0,0.0,,3.2,,1018.2,,0
2001-08-27,27.8,21.1,33.9,0.0,0.0,,10.8,,1013.9,,0
2001-08-28,26.7,20.6,32.2,1.5,0.0,,4.7,,1014.4,,1
2001-08-29,27.8,23.3,32.2,13.0,0.0,,4.7,,1016.3,,1
2001-08-30,26.1,21.1,30.6,21.1,0.0,,5.0,,1017.0,,1
2001-08-31,27.2,22.8,31.1,2.3,0.0,228.0,13.7,,1014.8,,1
2001-09-01,23.9,21.7,25.6,3.8,0.0,,5.4,,1014.0,,1
2001-09-02,25.0,21.1,28.9,0.0,0.0,,9.0,,1016.8,,0
2001-09-03,22.2,18.9,25.6,0.5,0.0,,3.6,,1017.7,,1
2001-09-04,25.0,21.7,27.8,1.0,0.0,,6.1,,1016.7,,1
2001-09-05,25.0,19.4,30.0,0.0,0.0,,7.2,,1018.2,,0
2001-09-06,23.3,17.8,28.3,0.0,0.0,,7.6,,1021.8,,0
2001-09-07,21.7,14.4,28.9,0.0,0.0,,2.9,,1020.1,,0
2001-09-08,22.8,15.6,29.4,0.0,0.0,,5.4,,1019.5,,0
2001-09-09,23.3,17.8,28.9,0.3,0.0,,7.9,,1019.9,,1
2001-09-10,27.2,21.7,32.2,0.5,0.0,,6.1,,1019.9,,1
2001-09-11,21.7,15.6,27.8,0.0,0.0,,8.3,,1021.2,,0
2001-09-12,20.6,13.3,27.8,0.0,0.0,,6.1,,1021.6,,0
2001-09-13,21.1,14.4,27.8,0.0,0.0,,2.5,,1020.1,,0
2001-09-14,19.4,13.3,25.6,0.0,0.0,,11.9,,1018.4,,0
2001-09-15,16.7,10.6,22.2,0.0,0.0,43.0,16.6,,1019.9,,0
2001-09-16,17.2,10.0,23.9,0.0,0.0,,11.2,,1018.4,,0
2001-09-17,17.2,7.8,26.1,0.0,0.0,,2.9,,1019.9,,0
2001-09-18,19.4,10.0,28.9,0.0,0.0,,4.7,,1017.5,,0
2001-09-19,21.7,13.9,28.9,0.0,0.0,,9.4,,1017.8,,0
2001-09-20,23.3,19.4,27.2,1.5,0.0,,6.8,,1016.8,,1
2001-09-21,23.9,17.8,29.4,0.0,0.0,,3.2,,1016.3,,0
2001-09-22,23.3,15.6,31.1,0.0,0.0,,2.2,,1017.0,,0
2001-09-23,25.6,18.9,32.2,0.3,0.0,,5.0,,1017.2,,1
2001-09-24,23.3,19.4,27.2,12.7,0.0,201.0,13.7,,1012.4,,1
2001-09-25,15.0,8.3,21.1,1.3,0.0,,6.8,,1013.6,,1
2001-09-26,13.3,5.0,21.1,0.0,0.0,,5.8,,1018.6,,0
2001-09-27,16.1,7.2,25.0,0.0,0.0,,3.2,,1016.6,,0
2001-09-28,15.0,8.9,21.1,0.0,0.0,,8.3,,1016.6,,0
2001-09-29,13.9,7.2,20.0,0.0,0.0,,11.5,,1019.7,,0
2001-09-30,12.8,6.1,19.4,0.0,0.0,,11.9,,1019.2,,0
2001-10-01,13.3,3.9,22.8,0.0,0.0,,4.7,,1016.5,,0
2001-10-02,17.2,7.2,27.2,0.0,0.0,,3.6,,1018.2,,0
2001-10-03,20.0,10.0,29.4,0.0,0.0,,4.7,,1020.8,,0
2001-10-04,21.7,13.3,29.4,0.0,0.0,,7.6,,1020.2,,0
2001-10-05,21.7,13.9,28.9,0.0,0.0,,14.8,,1018.5,,0
2001-10-06,15.0,8.9,20.6,11.2,0.0,,12.2,,1014.0,0.0,1
2001-10-07,11.1,3.9,18.3,0.0,0.0,,4.3,,1023.0,,0
2001-10-08,10.0,2.8,16.7,0.0,0.0,,10.8,,1031.8,,0
2001-10-09,10.0,1.1,18.9,0.0,0.0,,4.7,,1035.5,,0
2001-10-10,15.6,5.6,25.0,0.0,0.0,,4.0,,1031.6,,0
2001-10-11,18.9,10.0,27.2,0.0,0.0,,5.8,,1026.2,,0
2001-10-12,18.9,11.1,26.1,0.0,0.0,,2.9,,1021.1,,0
2001-10-13,19.4,11.7,26.7,0.0,0.0,,7.6,,1019.3,,0
2001-10-14,21.7,16.7,26.7,35.6,0.0,167.0,15.8,,1013.6,,1
2001-10-15,16.1,8.9,23.3,0.0,0.0,,2.5,,1019.7,,0
2001-10-16,17.2,8.3,25.6,0.0,0.0,,13.7,,1017.1,,0
2001-10-17,10.6,3.3,17.2,0.0,0.0,,6.8,,1021.0,,0
2001-10-18,8.9,1.1,16.7,0.0,0.0,,2.2,,1026.9,,0
2001-10-19,12.8,1.7,23.3,0.0,0.0,,2.2,,1022.6,,0
2001-10-20,17.8,8.9,26.1,0.0,0.0,,0.7,,1020.4,,0
2001-10-21,18.3,7.8,28.3,0.0,0.0,,5.0,,1022.9,0.0,0
2001-10-22,21.1,13.3,28.9,0.0,0.0,,2.5,,1018.5,,0
2001-10-23,21.1,12.2,29.4,0.0,0.0,,6.1,,1013.2,,0
2001-10-24,24.4,17.8,30.6,0.0,0.0,216.0,16.6,,1010.0,,0
2001-10-25,18.3,10.6,26.1,0.5,0.0,246.0,14.8,,1010.9,,1
2001-10-26,11.7,5.0,18.3,0.0,0.0,,10.8,,1016.4,,0
